epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,728.226,0.86616,0.82013,1.04414,0.68232,0.60978,0.67455,0.51822,0.73335,0.95831,1.01271,0.000737037,0.000737037,0.000737037
19,769.025,0.83857,0.79451,1.03016,0.66502,0.64611,0.71071,0.57013,0.67142,0.8471,0.99986,0.00071504,0.00071504,0.00071504
20,810.092,0.81173,0.77504,1.00687,0.81275,0.55091,0.68293,0.54497,0.7042,0.92523,1.01596,0.000693042,0.000693042,0.000693042
21,851.31,0.82569,0.76535,1.01696,0.75865,0.64995,0.73529,0.60792,0.63507,0.84644,0.97683,0.000671044,0.000671044,0.000671044
22,892.647,0.81733,0.77072,1.01772,0.66152,0.78066,0.78376,0.65725,0.576,0.70877,0.95281,0.000649046,0.000649046,0.000649046
23,935.399,0.80917,0.74712,1.01684,0.64578,0.64786,0.68848,0.55457,0.71134,0.94464,0.98699,0.000627048,0.000627048,0.000627048
24,976.829,0.79588,0.73962,1.0026,0.8139,0.61845,0.75386,0.61899,0.6222,0.78041,0.97937,0.000605051,0.000605051,0.000605051
25,1017.99,0.78951,0.72918,1.0061,0.74552,0.66373,0.71768,0.60011,0.59061,0.81246,0.94587,0.000583053,0.000583053,0.000583053
26,1057.8,0.74927,0.69613,0.98306,0.71796,0.74391,0.77534,0.6529,0.56431,0.69718,0.94274,0.000561055,0.000561055,0.000561055
27,1100.24,0.77091,0.70675,0.99085,0.73819,0.63406,0.71761,0.59923,0.58346,0.94044,0.95398,0.000539057,0.000539057,0.000539057
28,1140.78,0.76298,0.68664,0.99623,0.66156,0.75401,0.76246,0.64734,0.55723,0.72945,0.94571,0.000517059,0.000517059,0.000517059
29,1181.57,0.75753,0.68339,0.98467,0.84007,0.65388,0.76495,0.66353,0.509,0.7003,0.92244,0.000495062,0.000495062,0.000495062
30,1221.62,0.73377,0.66851,0.97601,0.83124,0.67318,0.74721,0.63051,0.5705,0.71218,0.94352,0.000473064,0.000473064,0.000473064
31,1259.66,0.73899,0.66978,0.98295,0.73945,0.7024,0.75974,0.64887,0.55269,0.76968,0.94776,0.000451066,0.000451066,0.000451066
32,1298.44,0.73396,0.6633,0.97501,0.76051,0.68012,0.7558,0.6543,0.52484,0.68001,0.93049,0.000429068,0.000429068,0.000429068
33,1336.61,0.73123,0.66601,0.98071,0.67437,0.75792,0.77952,0.67119,0.52312,0.72536,0.92456,0.00040707,0.00040707,0.00040707
34,1376.1,0.72056,0.62989,0.96752,0.7145,0.76289,0.76937,0.67303,0.49258,0.68173,0.91206,0.000385073,0.000385073,0.000385073
35,1415.7,0.72792,0.63534,0.97983,0.71556,0.70477,0.74664,0.64344,0.53488,0.77384,0.93069,0.000363075,0.000363075,0.000363075
36,1453.54,0.698,0.62621,0.96332,0.7198,0.72215,0.75838,0.6562,0.51226,0.74425,0.92211,0.000341077,0.000341077,0.000341077
37,1491.89,0.71026,0.63547,0.97108,0.83798,0.60571,0.72728,0.63322,0.4967,0.75357,0.9092,0.000319079,0.000319079,0.000319079
38,1531.64,0.71111,0.61641,0.97431,0.74825,0.76082,0.77915,0.68403,0.48055,0.61976,0.90703,0.000297081,0.000297081,0.000297081
39,1571.22,0.69017,0.59813,0.96439,0.77567,0.64169,0.76338,0.64679,0.5567,0.84859,0.95415,0.000275084,0.000275084,0.000275084
40,1611.56,0.69289,0.6091,0.9576,0.76832,0.75452,0.79464,0.68623,0.51475,0.62346,0.92449,0.000253086,0.000253086,0.000253086
41,1651.8,0.64945,0.55234,0.95273,0.73352,0.74237,0.76913,0.64415,0.59389,0.6434,0.94256,0.000231088,0.000231088,0.000231088
42,1688.98,0.61642,0.5271,0.93884,0.76295,0.74514,0.78456,0.69177,0.46532,0.59172,0.89984,0.00020909,0.00020909,0.00020909
43,1728.14,0.62315,0.52655,0.94568,0.63965,0.77155,0.76276,0.66219,0.49872,0.6436,0.91721,0.000187092,0.000187092,0.000187092
44,1767,0.62007,0.52102,0.94809,0.78082,0.78344,0.81089,0.70101,0.51662,0.56976,0.92415,0.000165095,0.000165095,0.000165095
45,1807.1,0.60661,0.51523,0.93823,0.78903,0.72422,0.76646,0.66482,0.50822,0.58859,0.91628,0.000143097,0.000143097,0.000143097
46,1844.52,0.60903,0.50132,0.9392,0.7207,0.79051,0.77153,0.65512,0.54011,0.57316,0.93219,0.000121099,0.000121099,0.000121099
47,1882.06,0.61862,0.50365,0.94567,0.7484,0.77667,0.78617,0.69603,0.45901,0.56109,0.90123,9.91012e-05,9.91012e-05,9.91012e-05
48,1919.51,0.58955,0.47876,0.92668,0.78469,0.75095,0.78514,0.68475,0.50322,0.55362,0.91858,7.71034e-05,7.71034e-05,7.71034e-05
49,1956.89,0.58291,0.4859,0.92479,0.77428,0.77522,0.78864,0.69266,0.47915,0.53312,0.91111,5.51056e-05,5.51056e-05,5.51056e-05
50,1994.09,0.57295,0.47399,0.92289,0.73268,0.76194,0.77306,0.66678,0.51397,0.56801,0.91788,3.31078e-05,3.31078e-05,3.31078e-05
