epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
52,1953.62,0.72043,0.61861,0.96612,0.69905,0.73268,0.74716,0.64526,0.51107,0.63053,0.92049,0.000550056,0.000550056,0.000550056
53,1990.55,0.71248,0.60802,0.96154,0.64645,0.76249,0.75726,0.6611,0.4972,0.66102,0.91037,0.000539057,0.000539057,0.000539057
54,2027.75,0.6912,0.59783,0.95499,0.64837,0.71391,0.7321,0.62671,0.54117,0.68944,0.92732,0.000528058,0.000528058,0.000528058
55,2064.6,0.70046,0.59488,0.9629,0.63171,0.76808,0.75597,0.64892,0.54171,0.62308,0.9366,0.000517059,0.000517059,0.000517059
56,2101.96,0.69397,0.60322,0.95335,0.73784,0.74764,0.79214,0.63941,0.73288,0.73335,0.99105,0.00050606,0.00050606,0.00050606
57,2139.58,0.69797,0.5927,0.96008,0.71082,0.56391,0.6287,0.52648,0.60997,1.17035,0.96249,0.000495062,0.000495062,0.000495062
58,2176.67,0.68415,0.58121,0.94933,0.7377,0.77127,0.77181,0.66654,0.51242,0.59453,0.9199,0.000484063,0.000484063,0.000484063
59,2213.98,0.69827,0.58302,0.95717,0.69226,0.79634,0.76719,0.66715,0.49572,0.58862,0.90391,0.000473064,0.000473064,0.000473064
60,2251.52,0.67272,0.57335,0.94865,0.79043,0.71553,0.78922,0.68864,0.49692,0.60488,0.90951,0.000462065,0.000462065,0.000462065
61,2289.67,0.70886,0.58812,0.95828,0.63076,0.75901,0.74888,0.65106,0.50246,0.63461,0.90849,0.000451066,0.000451066,0.000451066
62,2326.61,0.68712,0.58305,0.95738,0.79507,0.51996,0.67277,0.57029,0.57615,1.39419,0.95118,0.000440067,0.000440067,0.000440067
63,2363.39,0.69105,0.58415,0.9545,0.67207,0.71907,0.74788,0.63586,0.55005,0.66844,0.9219,0.000429068,0.000429068,0.000429068
64,2400.32,0.68656,0.57108,0.95579,0.70813,0.74003,0.75971,0.65926,0.5068,0.64002,0.91398,0.000418069,0.000418069,0.000418069
65,2437.2,0.68012,0.56056,0.94767,0.66112,0.74562,0.74723,0.64982,0.49,0.69329,0.91542,0.00040707,0.00040707,0.00040707
66,2474.46,0.66023,0.54872,0.94798,0.70674,0.7511,0.75362,0.66358,0.46141,0.60974,0.89743,0.000396071,0.000396071,0.000396071
67,2511.55,0.68409,0.56711,0.95315,0.71722,0.6848,0.7663,0.66661,0.48408,0.74126,0.9099,0.000385073,0.000385073,0.000385073
68,2548.8,0.68393,0.54266,0.95384,0.6794,0.64395,0.65434,0.4767,0.92155,0.8679,1.0757,0.000374074,0.000374074,0.000374074
69,2585.64,0.66192,0.547,0.94174,0.73895,0.75353,0.78039,0.68993,0.46216,0.56855,0.89923,0.000363075,0.000363075,0.000363075
70,2623.37,0.66491,0.54801,0.94337,0.69866,0.74264,0.76451,0.59637,0.75767,0.77463,1.00578,0.000352076,0.000352076,0.000352076
71,2660.41,0.64933,0.54447,0.93654,0.65827,0.75911,0.75531,0.66269,0.46994,0.6273,0.90108,0.000341077,0.000341077,0.000341077
72,2697.12,0.66679,0.5382,0.94127,0.72203,0.75765,0.77107,0.67752,0.49733,0.62629,0.9111,0.000330078,0.000330078,0.000330078
73,2734.74,0.65319,0.53147,0.93921,0.71062,0.6722,0.70891,0.61764,0.51209,0.75332,0.91239,0.000319079,0.000319079,0.000319079
74,2771.87,0.65218,0.53881,0.94053,0.75975,0.80347,0.80577,0.71401,0.44764,0.52049,0.89534,0.00030808,0.00030808,0.00030808
75,2809.47,0.63516,0.52719,0.93605,0.73981,0.80118,0.78877,0.69234,0.46597,0.55395,0.90574,0.000297081,0.000297081,0.000297081
76,2846.58,0.64273,0.51464,0.93403,0.60668,0.68533,0.66909,0.54361,0.68679,0.8248,0.9618,0.000286083,0.000286083,0.000286083
77,2887.37,0.62115,0.52486,0.9313,0.71762,0.74781,0.76136,0.65735,0.49745,0.53962,0.90982,0.000275084,0.000275084,0.000275084
78,2929.77,0.63255,0.52591,0.93485,0.73511,0.76058,0.7754,0.67787,0.4743,0.5577,0.90715,0.000264085,0.000264085,0.000264085
79,2973.99,0.63872,0.50908,0.93258,0.53859,0.62274,0.5882,0.47267,0.76714,0.98131,1.00957,0.000253086,0.000253086,0.000253086
80,3013.6,0.61816,0.50242,0.93127,0.66816,0.80936,0.77515,0.67744,0.47575,0.55829,0.90529,0.000242087,0.000242087,0.000242087
81,3054.24,0.63836,0.50932,0.93444,0.7209,0.6991,0.74232,0.62628,0.57688,0.66596,0.93769,0.000231088,0.000231088,0.000231088
82,3091.87,0.63493,0.50325,0.92951,0.65445,0.74868,0.73061,0.64492,0.4677,0.61986,0.90368,0.000220089,0.000220089,0.000220089
83,3128.81,0.64454,0.50535,0.93129,0.72633,0.74497,0.76583,0.68024,0.4483,0.5864,0.89234,0.00020909,0.00020909,0.00020909
84,3165.6,0.63363,0.48525,0.92776,0.7201,0.73733,0.76779,0.67604,0.4788,0.57568,0.90885,0.000198091,0.000198091,0.000198091
85,3204.22,0.63281,0.50189,0.93692,0.65381,0.74796,0.74176,0.64835,0.4828,0.6248,0.91382,0.000187092,0.000187092,0.000187092
86,3241.14,0.61366,0.48928,0.92186,0.68592,0.78923,0.77095,0.67747,0.48177,0.59534,0.90655,0.000176094,0.000176094,0.000176094
87,3277.93,0.61326,0.48417,0.9281,0.70621,0.79482,0.78364,0.68341,0.48532,0.57719,0.90413,0.000165095,0.000165095,0.000165095
88,3315.15,0.61573,0.47674,0.92462,0.69719,0.76619,0.75356,0.66583,0.45915,0.57048,0.90091,0.000154096,0.000154096,0.000154096
89,3353.33,0.61161,0.47562,0.92603,0.72529,0.79268,0.7818,0.68048,0.50135,0.57658,0.90509,0.000143097,0.000143097,0.000143097
90,3390.43,0.61435,0.48237,0.93181,0.75099,0.75306,0.7728,0.67519,0.47327,0.56482,0.90148,0.000132098,0.000132098,0.000132098
91,3429.64,0.56451,0.43544,0.91068,0.74583,0.79705,0.79574,0.70503,0.44332,0.52547,0.89256,0.000121099,0.000121099,0.000121099
92,3467.84,0.54036,0.4341,0.90981,0.75674,0.78261,0.79231,0.70867,0.43697,0.52315,0.88944,0.0001101,0.0001101,0.0001101
93,3504.63,0.55854,0.43722,0.91794,0.77648,0.7671,0.7845,0.68429,0.48469,0.55454,0.90331,9.91012e-05,9.91012e-05,9.91012e-05
94,3541.46,0.53542,0.41852,0.90041,0.79039,0.77173,0.79369,0.68977,0.50161,0.53473,0.91795,8.81023e-05,8.81023e-05,8.81023e-05
95,3578.27,0.5483,0.42771,0.90505,0.74539,0.79802,0.78805,0.69344,0.46731,0.53224,0.90389,7.71034e-05,7.71034e-05,7.71034e-05
96,3616.26,0.54307,0.42095,0.90061,0.74436,0.78974,0.7857,0.68907,0.47879,0.53171,0.90237,6.61045e-05,6.61045e-05,6.61045e-05
97,3653.69,0.52958,0.40625,0.8998,0.75562,0.78299,0.7938,0.70554,0.4568,0.52036,0.89605,5.51056e-05,5.51056e-05,5.51056e-05
98,3690.65,0.53492,0.4028,0.901,0.75091,0.77426,0.77791,0.68196,0.47129,0.53114,0.90099,4.41067e-05,4.41067e-05,4.41067e-05
99,3727.91,0.53928,0.41196,0.90167,0.73147,0.7743,0.77378,0.6789,0.47384,0.53434,0.89943,3.31078e-05,3.31078e-05,3.31078e-05
100,3767.43,0.54773,0.40737,0.90187,0.78949,0.77317,0.80359,0.70563,0.4807,0.52364,0.90919,2.21089e-05,2.21089e-05,2.21089e-05
