epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1650.35,0.76652,0.68811,0.98765,0.73087,0.58158,0.66463,0.5612,0.5718,0.89467,0.9574,0.000885523,0.000885523,0.000885523
43,1690.11,0.77848,0.70104,0.99927,0.73865,0.70503,0.75607,0.63955,0.56732,0.74264,0.93533,0.000880023,0.000880023,0.000880023
44,1729.97,0.77337,0.68302,0.9897,0.30709,0.24315,0.24723,0.18039,1.57207,2.78215,1.64428,0.000874524,0.000874524,0.000874524
45,1770.22,0.76464,0.6804,0.99172,0.74914,0.75826,0.77258,0.65075,0.57092,0.62577,0.93509,0.000869024,0.000869024,0.000869024
46,1810.43,0.76153,0.68492,0.99042,0.72763,0.77936,0.78436,0.66832,0.54069,0.61791,0.92929,0.000863525,0.000863525,0.000863525
47,1852.04,0.76766,0.68714,0.99447,0.73403,0.57194,0.67178,0.52266,0.77293,0.98219,1.03954,0.000858025,0.000858025,0.000858025
48,1892.69,0.73388,0.65518,0.98285,0.63668,0.68193,0.69947,0.59197,0.58282,1.03256,0.9562,0.000852526,0.000852526,0.000852526
49,1932.92,0.7547,0.67168,0.98358,0.51898,0.42494,0.40674,0.31011,0.92418,1.76217,1.10316,0.000847026,0.000847026,0.000847026
50,1973.94,0.77014,0.67878,0.99706,0.44682,0.29897,0.3139,0.20619,1.60172,2.78811,1.52219,0.000841527,0.000841527,0.000841527
51,2015.24,0.74456,0.66207,0.97887,0.8189,0.63728,0.70235,0.59275,0.57024,0.82464,0.94098,0.000836027,0.000836027,0.000836027
52,2055.21,0.74976,0.64837,0.98331,0.55361,0.45204,0.47366,0.35035,1.04927,1.67502,1.19563,0.000830528,0.000830528,0.000830528
53,2096.39,0.75057,0.6574,0.97971,0.7478,0.67737,0.74941,0.64725,0.5228,0.71171,0.92551,0.000825029,0.000825029,0.000825029
54,2137.32,0.72036,0.62958,0.97045,0.74529,0.6634,0.73715,0.61393,0.59532,0.74069,0.96971,0.000819529,0.000819529,0.000819529
55,2178.19,0.74256,0.649,0.9829,0.67804,0.73338,0.74164,0.63615,0.5272,0.62359,0.9281,0.00081403,0.00081403,0.00081403
56,2219,0.72935,0.63229,0.97002,0.81822,0.6499,0.74469,0.61872,0.61578,0.69574,0.95958,0.00080853,0.00080853,0.00080853
57,2260.4,0.72745,0.63612,0.97724,0.71766,0.68431,0.72677,0.60553,0.6097,0.78447,0.96805,0.000803031,0.000803031,0.000803031
