epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
52,669.545,0.76015,0.65005,0.9347,0.78083,0.73681,0.79515,0.66947,0.57433,0.63384,0.87117,0.000550056,0.000550056,0.000550056
53,681.991,0.74699,0.64159,0.92651,0.7357,0.74389,0.77357,0.64373,0.59428,0.63663,0.87467,0.000539057,0.000539057,0.000539057
54,694.173,0.749,0.64645,0.92794,0.79993,0.72034,0.80596,0.67957,0.57657,0.67838,0.8752,0.000528058,0.000528058,0.000528058
55,706.754,0.75548,0.65253,0.92686,0.74172,0.72587,0.78021,0.65324,0.57781,0.83125,0.89206,0.000517059,0.000517059,0.000517059
56,718.748,0.73876,0.65307,0.92347,0.7666,0.73555,0.78508,0.66302,0.5754,0.62149,0.8715,0.00050606,0.00050606,0.00050606
57,730.926,0.73271,0.62862,0.92563,0.67249,0.7983,0.7858,0.65911,0.5634,0.64853,0.87902,0.000495062,0.000495062,0.000495062
58,743.298,0.73395,0.63465,0.92197,0.79262,0.75514,0.81055,0.67713,0.55776,0.61778,0.87984,0.000484063,0.000484063,0.000484063
59,755.234,0.73005,0.62083,0.92447,0.73938,0.76593,0.78406,0.66276,0.55395,0.58677,0.86714,0.000473064,0.000473064,0.000473064
60,767.31,0.7198,0.61045,0.91807,0.67347,0.78857,0.78289,0.6747,0.52497,0.64064,0.86343,0.000462065,0.000462065,0.000462065
61,779.561,0.72939,0.61428,0.91893,0.75588,0.78431,0.82198,0.68992,0.55287,0.5963,0.87581,0.000451066,0.000451066,0.000451066
62,791.611,0.73865,0.61562,0.92028,0.76343,0.77161,0.78023,0.66001,0.5291,0.61258,0.86143,0.000440067,0.000440067,0.000440067
63,803.662,0.71515,0.60837,0.91254,0.73912,0.75522,0.77936,0.66248,0.52494,0.5799,0.86048,0.000429068,0.000429068,0.000429068
64,816.306,0.72713,0.6041,0.91348,0.78346,0.7299,0.80414,0.65338,0.65075,0.65927,0.89384,0.000418069,0.000418069,0.000418069
65,828.266,0.73698,0.61422,0.92084,0.67521,0.78349,0.77402,0.64852,0.55859,0.66764,0.88036,0.00040707,0.00040707,0.00040707
66,840.483,0.71991,0.60375,0.91918,0.71233,0.81996,0.80482,0.67987,0.54072,0.59207,0.86762,0.000396071,0.000396071,0.000396071
67,852.62,0.71085,0.60127,0.91319,0.68964,0.76113,0.77819,0.66695,0.51793,0.61978,0.86188,0.000385073,0.000385073,0.000385073
68,864.713,0.71205,0.59497,0.91354,0.7185,0.79347,0.81378,0.67826,0.565,0.61215,0.87274,0.000374074,0.000374074,0.000374074
69,876.598,0.71103,0.5842,0.91703,0.7232,0.78366,0.80796,0.68038,0.56636,0.6024,0.8699,0.000363075,0.000363075,0.000363075
70,888.675,0.70699,0.58474,0.91162,0.77446,0.74107,0.80719,0.68988,0.52367,0.58905,0.85725,0.000352076,0.000352076,0.000352076
71,900.504,0.69653,0.56874,0.90878,0.81079,0.75588,0.82598,0.70713,0.54088,0.57303,0.86359,0.000341077,0.000341077,0.000341077
72,912.43,0.70827,0.58801,0.91094,0.8044,0.73869,0.80584,0.68693,0.54509,0.59169,0.86921,0.000330078,0.000330078,0.000330078
73,925.559,0.71143,0.58441,0.91803,0.80212,0.79336,0.82688,0.69585,0.56332,0.57498,0.87368,0.000319079,0.000319079,0.000319079
74,938.505,0.70447,0.57547,0.90985,0.69754,0.79659,0.78873,0.66332,0.53699,0.611,0.86864,0.00030808,0.00030808,0.00030808
75,950.525,0.70518,0.58248,0.91468,0.75194,0.79022,0.80817,0.68139,0.58836,0.61562,0.87597,0.000297081,0.000297081,0.000297081
76,963.491,0.69052,0.58279,0.90802,0.71835,0.7786,0.79142,0.67412,0.53811,0.62613,0.86145,0.000286083,0.000286083,0.000286083
77,976.43,0.70918,0.57402,0.9119,0.72418,0.80737,0.80557,0.6851,0.52651,0.59528,0.85884,0.000275084,0.000275084,0.000275084
78,988.954,0.69743,0.56685,0.91116,0.80326,0.80573,0.83799,0.70357,0.55244,0.55609,0.86652,0.000264085,0.000264085,0.000264085
79,1001.86,0.68888,0.55499,0.90689,0.72789,0.83309,0.80788,0.68442,0.53421,0.55083,0.85785,0.000253086,0.000253086,0.000253086
80,1014.46,0.67987,0.54612,0.90197,0.6788,0.8112,0.78347,0.67739,0.50205,0.57143,0.85371,0.000242087,0.000242087,0.000242087
81,1026.71,0.69532,0.5649,0.90798,0.74947,0.72719,0.77088,0.65939,0.50724,0.59768,0.85739,0.000231088,0.000231088,0.000231088
82,1039.25,0.70331,0.56286,0.91119,0.71556,0.82337,0.80563,0.67909,0.53399,0.56477,0.86566,0.000220089,0.000220089,0.000220089
83,1051.98,0.69712,0.56325,0.90872,0.81015,0.77457,0.82422,0.7003,0.52124,0.54856,0.85943,0.00020909,0.00020909,0.00020909
84,1064.8,0.66942,0.54656,0.89586,0.7299,0.77506,0.78525,0.6576,0.53812,0.63356,0.86655,0.000198091,0.000198091,0.000198091
85,1077.99,0.68536,0.54461,0.90288,0.79443,0.7937,0.82205,0.70122,0.5213,0.54353,0.85942,0.000187092,0.000187092,0.000187092
86,1091.03,0.67101,0.53879,0.90171,0.75159,0.78261,0.79086,0.66883,0.52384,0.55441,0.86136,0.000176094,0.000176094,0.000176094
87,1104.21,0.66903,0.53192,0.90084,0.7347,0.79355,0.80084,0.67463,0.54064,0.58116,0.86326,0.000165095,0.000165095,0.000165095
88,1117.41,0.6718,0.54032,0.90176,0.79321,0.79529,0.8179,0.70167,0.50768,0.54622,0.85269,0.000154096,0.000154096,0.000154096
89,1130.84,0.66678,0.53836,0.89781,0.71243,0.76748,0.76984,0.65026,0.53307,0.59158,0.86103,0.000143097,0.000143097,0.000143097
90,1143.68,0.67613,0.532,0.90097,0.76585,0.81035,0.81337,0.69238,0.5137,0.54265,0.85642,0.000132098,0.000132098,0.000132098
91,1164.48,0.60361,0.5018,0.88009,0.76895,0.82471,0.82363,0.70582,0.50768,0.5343,0.85569,0.000121099,0.000121099,0.000121099
92,1177.42,0.61264,0.47345,0.88396,0.73736,0.82222,0.80675,0.68631,0.51483,0.54064,0.85828,0.0001101,0.0001101,0.0001101
93,1190.18,0.61241,0.47527,0.88442,0.75812,0.775,0.7982,0.68568,0.49856,0.54056,0.8553,9.91012e-05,9.91012e-05,9.91012e-05
94,1203.28,0.5955,0.47454,0.87028,0.73765,0.79578,0.79313,0.67384,0.51701,0.55528,0.85814,8.81023e-05,8.81023e-05,8.81023e-05
95,1216.19,0.5929,0.46585,0.8754,0.74829,0.77978,0.79095,0.66677,0.52832,0.56906,0.86366,7.71034e-05,7.71034e-05,7.71034e-05
96,1229.61,0.58042,0.45704,0.87237,0.79127,0.77894,0.80683,0.68837,0.51108,0.56391,0.85859,6.61045e-05,6.61045e-05,6.61045e-05
97,1243.06,0.59082,0.46385,0.87856,0.7921,0.78531,0.80704,0.68583,0.51088,0.53628,0.85692,5.51056e-05,5.51056e-05,5.51056e-05
98,1256.4,0.58941,0.45041,0.87768,0.77407,0.7582,0.79007,0.67495,0.509,0.54581,0.85777,4.41067e-05,4.41067e-05,4.41067e-05
99,1269.56,0.58361,0.45339,0.87318,0.74916,0.75966,0.77957,0.66654,0.50342,0.5457,0.85526,3.31078e-05,3.31078e-05,3.31078e-05
100,1283.19,0.58876,0.46687,0.87826,0.75048,0.77283,0.79492,0.67693,0.51374,0.54122,0.8579,2.21089e-05,2.21089e-05,2.21089e-05
