epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,2724.67,0.64921,0.63258,0.92035,0.66024,0.67323,0.68848,0.59331,0.49518,0.72283,0.88959,0.000803031,0.000803031,0.000803031
30,2818.36,0.64835,0.63792,0.92206,0.67582,0.63157,0.65253,0.53795,0.53956,0.70457,0.91087,0.000792032,0.000792032,0.000792032
31,2912.24,0.64647,0.62484,0.92044,0.73794,0.55993,0.62281,0.53111,0.53117,0.77164,0.90449,0.000781033,0.000781033,0.000781033
32,3005.86,0.65556,0.63887,0.91875,0.76281,0.53665,0.61028,0.52637,0.51436,0.78544,0.89473,0.000770034,0.000770034,0.000770034
33,3099.5,0.64126,0.62986,0.9117,0.78415,0.56274,0.62253,0.52854,0.52496,0.69145,0.89547,0.000759035,0.000759035,0.000759035
34,3193.45,0.6353,0.62685,0.91879,0.78141,0.49732,0.59897,0.48853,0.62335,0.91138,0.93472,0.000748036,0.000748036,0.000748036
35,3287.07,0.63684,0.61779,0.91467,0.652,0.65155,0.648,0.54674,0.49837,0.65931,0.88704,0.000737037,0.000737037,0.000737037
36,3380.72,0.63753,0.61466,0.91025,0.68682,0.71548,0.71524,0.62974,0.469,0.5645,0.87381,0.000726038,0.000726038,0.000726038
37,3475.47,0.63524,0.62603,0.91294,0.78636,0.65787,0.66095,0.59002,0.4221,0.61606,0.86306,0.00071504,0.00071504,0.00071504
38,3569.08,0.62642,0.60599,0.91137,0.77486,0.66352,0.6934,0.59088,0.53617,0.74727,0.90112,0.000704041,0.000704041,0.000704041
39,3662.9,0.62447,0.60621,0.91131,0.67359,0.67229,0.63627,0.55827,0.4501,0.62498,0.87654,0.000693042,0.000693042,0.000693042
40,3756.44,0.62824,0.60492,0.90898,0.70581,0.66312,0.62218,0.53944,0.47617,0.71213,0.88218,0.000682043,0.000682043,0.000682043
41,3850.02,0.63322,0.59653,0.91016,0.81808,0.67185,0.70979,0.6281,0.41817,0.55723,0.86589,0.000671044,0.000671044,0.000671044
42,3943.44,0.61594,0.5946,0.90309,0.71935,0.63878,0.66177,0.58603,0.42653,0.5946,0.86972,0.000660045,0.000660045,0.000660045
43,4037.27,0.61974,0.59244,0.90553,0.66958,0.68651,0.63256,0.55408,0.43238,0.59165,0.86388,0.000649046,0.000649046,0.000649046
44,4130.7,0.62272,0.60247,0.90754,0.70895,0.71137,0.71024,0.62876,0.41112,0.55975,0.85752,0.000638047,0.000638047,0.000638047
45,4223.94,0.61326,0.59312,0.9058,0.73283,0.68591,0.683,0.60886,0.41146,0.57188,0.85644,0.000627048,0.000627048,0.000627048
46,4317.29,0.6072,0.58708,0.89995,0.61673,0.72355,0.68152,0.57933,0.45356,0.58012,0.88052,0.000616049,0.000616049,0.000616049
47,4410.91,0.61614,0.58481,0.90736,0.79,0.71373,0.71261,0.63038,0.3849,0.53332,0.85444,0.000605051,0.000605051,0.000605051
48,4505.38,0.60263,0.5891,0.90091,0.79724,0.66989,0.68552,0.61154,0.41403,0.57433,0.85752,0.000594052,0.000594052,0.000594052
49,4598.76,0.60005,0.57376,0.89679,0.78632,0.67113,0.67051,0.60064,0.40411,0.59695,0.85754,0.000583053,0.000583053,0.000583053
50,4692.68,0.60303,0.57512,0.90158,0.81056,0.69146,0.69409,0.62065,0.39636,0.56507,0.85772,0.000572054,0.000572054,0.000572054
51,4786.34,0.5938,0.56448,0.89982,0.71759,0.73801,0.71765,0.63829,0.39903,0.51373,0.85656,0.000561055,0.000561055,0.000561055
52,4881.15,0.61175,0.57229,0.90645,0.74996,0.73011,0.71659,0.63188,0.42928,0.51955,0.86367,0.000550056,0.000550056,0.000550056
53,4974.81,0.58929,0.56101,0.89716,0.76718,0.71679,0.7268,0.63393,0.4343,0.51204,0.86091,0.000539057,0.000539057,0.000539057
54,5068.65,0.59634,0.56845,0.9004,0.7932,0.70263,0.71547,0.63357,0.39094,0.54211,0.85562,0.000528058,0.000528058,0.000528058
55,5162.21,0.58592,0.55187,0.89436,0.64928,0.75244,0.7264,0.6525,0.38024,0.5172,0.85318,0.000517059,0.000517059,0.000517059
56,5256.73,0.59007,0.56577,0.89518,0.81309,0.73044,0.71476,0.64276,0.37717,0.53022,0.851,0.00050606,0.00050606,0.00050606
57,5350.43,0.58916,0.56845,0.89991,0.71636,0.77097,0.71788,0.63915,0.40065,0.51849,0.86163,0.000495062,0.000495062,0.000495062
58,5444.13,0.57709,0.54263,0.8924,0.64707,0.76471,0.73195,0.65482,0.39216,0.49805,0.85922,0.000484063,0.000484063,0.000484063
59,5538.78,0.5782,0.54888,0.89155,0.64791,0.73683,0.7083,0.6332,0.38926,0.53853,0.85451,0.000473064,0.000473064,0.000473064
60,5632.28,0.57928,0.54908,0.89463,0.73087,0.69216,0.71015,0.60852,0.48074,0.54437,0.87828,0.000462065,0.000462065,0.000462065
61,5725.99,0.57795,0.54709,0.89015,0.6629,0.75952,0.72207,0.64319,0.39098,0.52164,0.85967,0.000451066,0.000451066,0.000451066
62,5819.63,0.57641,0.54964,0.89126,0.73075,0.71874,0.69554,0.63066,0.37859,0.56165,0.85428,0.000440067,0.000440067,0.000440067
63,5913.85,0.5759,0.54259,0.89149,0.75555,0.70931,0.71917,0.65038,0.37567,0.50891,0.85276,0.000429068,0.000429068,0.000429068
64,6007.52,0.57369,0.53665,0.88981,0.76053,0.75355,0.72338,0.63797,0.41055,0.51143,0.86102,0.000418069,0.000418069,0.000418069
65,6101.22,0.56458,0.52901,0.88928,0.69762,0.74166,0.71805,0.64646,0.38058,0.50008,0.85361,0.00040707,0.00040707,0.00040707
66,6195.22,0.56788,0.54037,0.88643,0.82205,0.71149,0.71835,0.63902,0.39303,0.50308,0.85501,0.000396071,0.000396071,0.000396071
67,6288.78,0.56785,0.52928,0.88577,0.68453,0.74475,0.72143,0.65162,0.37185,0.4923,0.84995,0.000385073,0.000385073,0.000385073
68,6382.53,0.56069,0.5255,0.89133,0.72042,0.71871,0.72537,0.64688,0.38459,0.49339,0.8569,0.000374074,0.000374074,0.000374074
69,6476.06,0.56544,0.5262,0.88702,0.71474,0.7405,0.73292,0.65406,0.38316,0.4949,0.85678,0.000363075,0.000363075,0.000363075
70,6569.77,0.55718,0.51744,0.88221,0.78058,0.73597,0.72984,0.64971,0.38605,0.50478,0.85615,0.000352076,0.000352076,0.000352076
71,6663.03,0.56686,0.52351,0.88777,0.73219,0.74175,0.73576,0.65111,0.38479,0.49484,0.85676,0.000341077,0.000341077,0.000341077
72,6756.9,0.57131,0.52416,0.89083,0.70752,0.71351,0.7148,0.62994,0.41194,0.52164,0.86294,0.000330078,0.000330078,0.000330078
73,6850.36,0.55589,0.51632,0.88605,0.73871,0.70142,0.70058,0.61946,0.3942,0.55549,0.85759,0.000319079,0.000319079,0.000319079
74,6944.04,0.55922,0.5106,0.88488,0.69864,0.74729,0.72019,0.6398,0.38994,0.51083,0.85428,0.00030808,0.00030808,0.00030808
75,7037.94,0.55738,0.50997,0.88595,0.65993,0.74774,0.70843,0.63033,0.38848,0.52927,0.85461,0.000297081,0.000297081,0.000297081
76,7131.51,0.5455,0.49996,0.88027,0.77811,0.70996,0.73879,0.6526,0.39782,0.49443,0.8566,0.000286083,0.000286083,0.000286083
77,7225.29,0.5457,0.50454,0.8838,0.74099,0.70759,0.7067,0.62886,0.3857,0.5113,0.85831,0.000275084,0.000275084,0.000275084
78,7319.17,0.53842,0.49901,0.8776,0.69063,0.71615,0.68341,0.60618,0.38962,0.55814,0.85823,0.000264085,0.000264085,0.000264085
79,7412.87,0.54571,0.50503,0.88106,0.67274,0.75939,0.72128,0.63498,0.40184,0.48749,0.86433,0.000253086,0.000253086,0.000253086
80,7506.33,0.53336,0.49174,0.88126,0.74916,0.72236,0.71173,0.63424,0.38745,0.51107,0.8567,0.000242087,0.000242087,0.000242087
81,7600.03,0.54326,0.4941,0.88343,0.75547,0.69819,0.7168,0.6346,0.38676,0.49632,0.85472,0.000231088,0.000231088,0.000231088
82,7693.93,0.54831,0.49456,0.87934,0.70302,0.71845,0.71509,0.63781,0.38999,0.5032,0.85705,0.000220089,0.000220089,0.000220089
83,7787.62,0.5426,0.50183,0.87751,0.67935,0.72357,0.69669,0.62243,0.38426,0.50728,0.85657,0.00020909,0.00020909,0.00020909
84,7881.05,0.5438,0.48815,0.88214,0.7276,0.69987,0.69446,0.62428,0.37393,0.50841,0.85074,0.000198091,0.000198091,0.000198091
85,7974.7,0.53272,0.48379,0.87807,0.72897,0.6967,0.7163,0.64155,0.37971,0.50104,0.85473,0.000187092,0.000187092,0.000187092
86,8068.45,0.53248,0.49106,0.88123,0.78225,0.6834,0.69439,0.61968,0.38086,0.50678,0.85512,0.000176094,0.000176094,0.000176094
87,8162.44,0.53096,0.4715,0.8776,0.77388,0.6782,0.70851,0.63342,0.3754,0.50683,0.85108,0.000165095,0.000165095,0.000165095
88,8256.09,0.53264,0.48445,0.87735,0.67866,0.73595,0.70816,0.62854,0.38654,0.49763,0.85385,0.000154096,0.000154096,0.000154096
89,8349.57,0.53259,0.47487,0.87844,0.68131,0.74297,0.72321,0.64015,0.39182,0.50436,0.85673,0.000143097,0.000143097,0.000143097
90,8443.4,0.52433,0.47397,0.87485,0.6731,0.73442,0.70908,0.63387,0.3813,0.5178,0.85254,0.000132098,0.000132098,0.000132098
91,8538.71,0.48541,0.44526,0.86652,0.67908,0.74076,0.72117,0.64495,0.37325,0.49546,0.85227,0.000121099,0.000121099,0.000121099
92,8632.23,0.47254,0.43298,0.86311,0.70946,0.71828,0.73085,0.64889,0.38731,0.49686,0.86019,0.0001101,0.0001101,0.0001101
93,8725.86,0.47768,0.43102,0.86542,0.65222,0.75563,0.72307,0.64282,0.38061,0.49012,0.85736,9.91012e-05,9.91012e-05,9.91012e-05
94,8819.66,0.47869,0.43324,0.86442,0.75121,0.69617,0.72526,0.64584,0.38153,0.49253,0.85703,8.81023e-05,8.81023e-05,8.81023e-05
95,8913.43,0.47049,0.42663,0.86364,0.6931,0.72615,0.72549,0.64718,0.3817,0.48258,0.85651,7.71034e-05,7.71034e-05,7.71034e-05
96,9007.78,0.47371,0.4255,0.86244,0.67395,0.76556,0.73315,0.65111,0.38211,0.47385,0.85468,6.61045e-05,6.61045e-05,6.61045e-05
97,9101.72,0.47652,0.42521,0.86544,0.68922,0.77295,0.73595,0.65436,0.38386,0.47817,0.85532,5.51056e-05,5.51056e-05,5.51056e-05
98,9195.02,0.46988,0.41843,0.86356,0.68182,0.77808,0.73533,0.65251,0.38737,0.47653,0.85695,4.41067e-05,4.41067e-05,4.41067e-05
99,9288.29,0.4624,0.41867,0.85313,0.68045,0.75193,0.73103,0.64923,0.38575,0.47811,0.8578,3.31078e-05,3.31078e-05,3.31078e-05
100,9381.84,0.4628,0.41914,0.85871,0.65841,0.7911,0.72991,0.65035,0.37828,0.4756,0.85554,2.21089e-05,2.21089e-05,2.21089e-05
