epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,1202.6,0.69271,0.66694,0.89077,0.65267,0.72045,0.71053,0.61174,0.48778,0.61838,0.8532,0.000781033,0.000781033,0.000781033
32,1242.4,0.68581,0.65201,0.88781,0.63768,0.67058,0.69012,0.58211,0.51261,0.80019,0.86496,0.000770034,0.000770034,0.000770034
33,1281.51,0.69035,0.65704,0.89091,0.65129,0.69319,0.68493,0.57233,0.54714,0.67458,0.86611,0.000759035,0.000759035,0.000759035
34,1321.81,0.68425,0.65586,0.89003,0.68537,0.70758,0.72335,0.62389,0.47878,0.6057,0.84959,0.000748036,0.000748036,0.000748036
35,1361.39,0.68122,0.65372,0.88937,0.64165,0.68866,0.68668,0.59076,0.49099,0.63229,0.85087,0.000737037,0.000737037,0.000737037
36,1400.34,0.67907,0.63684,0.88768,0.75819,0.6626,0.71567,0.62499,0.46723,0.62571,0.84448,0.000726038,0.000726038,0.000726038
37,1441.22,0.68339,0.65225,0.88949,0.66886,0.76927,0.72475,0.63411,0.45981,0.57495,0.84643,0.00071504,0.00071504,0.00071504
38,1481.11,0.67711,0.63601,0.88526,0.60934,0.75578,0.71241,0.6016,0.51576,0.70922,0.85906,0.000704041,0.000704041,0.000704041
39,1521.43,0.68122,0.63935,0.88944,0.76353,0.63991,0.69157,0.58774,0.51958,0.65207,0.85513,0.000693042,0.000693042,0.000693042
40,1560.95,0.67198,0.63162,0.88502,0.64885,0.75626,0.73056,0.63624,0.47533,0.57684,0.84567,0.000682043,0.000682043,0.000682043
41,1601.62,0.67275,0.62464,0.888,0.61408,0.61965,0.64467,0.54429,0.50494,0.78755,0.86214,0.000671044,0.000671044,0.000671044
42,1642.2,0.66308,0.6202,0.88281,0.73623,0.67185,0.71749,0.62527,0.4599,0.60094,0.84405,0.000660045,0.000660045,0.000660045
43,1682.76,0.66475,0.62012,0.88053,0.68009,0.69947,0.69343,0.58715,0.52203,0.63987,0.85854,0.000649046,0.000649046,0.000649046
44,1722.42,0.66518,0.62639,0.88372,0.62168,0.70571,0.70245,0.61361,0.46103,0.62198,0.84522,0.000638047,0.000638047,0.000638047
45,1762.63,0.65941,0.61797,0.88276,0.65136,0.71773,0.7047,0.61235,0.47575,0.58948,0.84382,0.000627048,0.000627048,0.000627048
46,1802.97,0.66478,0.61876,0.88275,0.56937,0.70149,0.63077,0.53884,0.50533,0.72964,0.85507,0.000616049,0.000616049,0.000616049
47,1842.04,0.65452,0.61539,0.88187,0.62139,0.78466,0.72424,0.61089,0.51296,0.57208,0.85227,0.000605051,0.000605051,0.000605051
48,1881.3,0.6568,0.62001,0.88034,0.67767,0.74702,0.73555,0.64555,0.45656,0.54393,0.8416,0.000594052,0.000594052,0.000594052
49,1920.43,0.65648,0.60516,0.88232,0.67457,0.70463,0.70793,0.6186,0.47381,0.58854,0.84904,0.000583053,0.000583053,0.000583053
50,1960.06,0.65672,0.60796,0.88161,0.64133,0.72005,0.70891,0.61701,0.46143,0.60838,0.84061,0.000572054,0.000572054,0.000572054
51,1999.28,0.64759,0.60506,0.88078,0.69651,0.74407,0.73786,0.64843,0.4534,0.56113,0.84464,0.000561055,0.000561055,0.000561055
52,2039.74,0.64834,0.59525,0.88042,0.6567,0.746,0.72895,0.63297,0.45403,0.57544,0.84259,0.000550056,0.000550056,0.000550056
53,2079.6,0.64157,0.60614,0.87607,0.59788,0.76391,0.71723,0.6094,0.4817,0.57159,0.8467,0.000539057,0.000539057,0.000539057
54,2120.19,0.65257,0.61251,0.88113,0.68254,0.74338,0.73988,0.64865,0.44556,0.53706,0.84015,0.000528058,0.000528058,0.000528058
55,2160.38,0.62866,0.59728,0.87291,0.69561,0.68599,0.71966,0.62616,0.46094,0.61193,0.8467,0.000517059,0.000517059,0.000517059
56,2200.42,0.65255,0.59838,0.87882,0.6701,0.71697,0.72516,0.6381,0.44492,0.56981,0.84015,0.00050606,0.00050606,0.00050606
57,2240.39,0.64119,0.59193,0.87926,0.66177,0.75639,0.73518,0.63514,0.44406,0.53771,0.84172,0.000495062,0.000495062,0.000495062
58,2280.24,0.6456,0.58415,0.87554,0.67695,0.72473,0.73207,0.63228,0.47908,0.54614,0.84521,0.000484063,0.000484063,0.000484063
59,2320,0.63337,0.58067,0.87343,0.68361,0.75861,0.74194,0.65429,0.43489,0.54247,0.83703,0.000473064,0.000473064,0.000473064
60,2359.5,0.63695,0.59613,0.87599,0.69761,0.70286,0.73676,0.63856,0.4546,0.57738,0.84086,0.000462065,0.000462065,0.000462065
61,2398.19,0.64609,0.58569,0.87693,0.70136,0.66015,0.69627,0.61457,0.43753,0.59657,0.83659,0.000451066,0.000451066,0.000451066
62,2437.67,0.63665,0.57829,0.87514,0.72963,0.68318,0.73084,0.63738,0.44469,0.55572,0.8395,0.000440067,0.000440067,0.000440067
63,2476.34,0.6286,0.58076,0.87609,0.69122,0.71947,0.7228,0.63218,0.43941,0.57943,0.83773,0.000429068,0.000429068,0.000429068
64,2515.55,0.62461,0.57134,0.87375,0.65695,0.70463,0.70178,0.61285,0.45074,0.5825,0.83972,0.000418069,0.000418069,0.000418069
65,2554.18,0.62626,0.57952,0.87517,0.69084,0.70757,0.72506,0.63557,0.44523,0.57389,0.83743,0.00040707,0.00040707,0.00040707
66,2592.38,0.62398,0.56777,0.87161,0.68002,0.74823,0.73185,0.63567,0.44396,0.54573,0.84013,0.000396071,0.000396071,0.000396071
67,2630.91,0.62705,0.57227,0.87192,0.69498,0.74834,0.75034,0.65116,0.44338,0.54554,0.84019,0.000385073,0.000385073,0.000385073
68,2670.48,0.62408,0.56744,0.87342,0.64814,0.78775,0.73954,0.6478,0.44505,0.5393,0.83948,0.000374074,0.000374074,0.000374074
69,2709.14,0.61478,0.56122,0.87081,0.7095,0.71592,0.74711,0.6578,0.4289,0.5467,0.83647,0.000363075,0.000363075,0.000363075
70,2748.63,0.61337,0.55845,0.86799,0.70335,0.7014,0.72795,0.63248,0.45386,0.56526,0.83979,0.000352076,0.000352076,0.000352076
71,2788.5,0.62172,0.56763,0.87115,0.69208,0.7279,0.73118,0.64327,0.43877,0.54457,0.83936,0.000341077,0.000341077,0.000341077
72,2828.32,0.61428,0.56032,0.86758,0.71287,0.69646,0.72975,0.63129,0.45295,0.56146,0.84234,0.000330078,0.000330078,0.000330078
73,2867.14,0.61531,0.55268,0.86807,0.68898,0.73708,0.74018,0.65753,0.42396,0.54489,0.83671,0.000319079,0.000319079,0.000319079
74,2906.1,0.61104,0.54923,0.86957,0.69473,0.68742,0.7266,0.63953,0.44443,0.57124,0.84104,0.00030808,0.00030808,0.00030808
75,2945.18,0.60915,0.55241,0.86813,0.67579,0.72454,0.73778,0.63384,0.45443,0.54371,0.84168,0.000297081,0.000297081,0.000297081
76,2985.11,0.60028,0.55352,0.86515,0.71083,0.72568,0.73229,0.63135,0.46265,0.55499,0.84448,0.000286083,0.000286083,0.000286083
77,3024.51,0.60886,0.55143,0.86761,0.6325,0.74553,0.72731,0.63436,0.43896,0.57257,0.83837,0.000275084,0.000275084,0.000275084
78,3064.4,0.61277,0.55666,0.86901,0.66876,0.76123,0.73653,0.63465,0.46407,0.54394,0.84158,0.000264085,0.000264085,0.000264085
79,3103.76,0.60882,0.55389,0.8687,0.68825,0.76923,0.75332,0.66349,0.4283,0.52947,0.83617,0.000253086,0.000253086,0.000253086
80,3143.76,0.6056,0.54201,0.8682,0.66603,0.74785,0.73282,0.63372,0.44915,0.55275,0.83893,0.000242087,0.000242087,0.000242087
81,3183.22,0.59984,0.53546,0.86555,0.66726,0.76821,0.7434,0.64868,0.4394,0.52904,0.83595,0.000231088,0.000231088,0.000231088
82,3222,0.59526,0.52965,0.8675,0.68143,0.75192,0.74883,0.66064,0.43232,0.54424,0.83535,0.000220089,0.000220089,0.000220089
83,3261.97,0.59925,0.52996,0.86289,0.67558,0.7217,0.73238,0.64698,0.42866,0.55465,0.83493,0.00020909,0.00020909,0.00020909
84,3301.41,0.60497,0.53472,0.86788,0.70876,0.69509,0.72995,0.6357,0.44236,0.5797,0.83868,0.000198091,0.000198091,0.000198091
85,3340.76,0.5982,0.53065,0.86266,0.76262,0.67979,0.73258,0.63715,0.44268,0.54828,0.83756,0.000187092,0.000187092,0.000187092
86,3380.77,0.60147,0.53144,0.86752,0.6599,0.76751,0.73943,0.64835,0.42995,0.53654,0.8366,0.000176094,0.000176094,0.000176094
87,3419.42,0.59407,0.52393,0.86446,0.64066,0.75543,0.73422,0.64214,0.43397,0.56493,0.83601,0.000165095,0.000165095,0.000165095
88,3458.24,0.58576,0.52075,0.85989,0.66211,0.73322,0.73481,0.6456,0.43412,0.55815,0.83662,0.000154096,0.000154096,0.000154096
89,3497.89,0.59305,0.5206,0.86257,0.72597,0.68789,0.73341,0.64697,0.42445,0.55564,0.8343,0.000143097,0.000143097,0.000143097
90,3537.27,0.58578,0.52403,0.86316,0.64175,0.75146,0.72613,0.64134,0.42628,0.56002,0.83502,0.000132098,0.000132098,0.000132098
91,3582.35,0.53764,0.48678,0.84793,0.6892,0.75571,0.73886,0.65336,0.42653,0.52493,0.83593,0.000121099,0.000121099,0.000121099
92,3620.49,0.53184,0.47898,0.84456,0.68333,0.73635,0.73471,0.64317,0.43423,0.54859,0.83644,0.0001101,0.0001101,0.0001101
93,3658.46,0.52385,0.47173,0.84144,0.68652,0.76307,0.748,0.65461,0.43096,0.52307,0.83547,9.91012e-05,9.91012e-05,9.91012e-05
94,3696.72,0.53148,0.47143,0.84698,0.71331,0.75669,0.75161,0.65658,0.42812,0.52322,0.83448,8.81023e-05,8.81023e-05,8.81023e-05
95,3733.9,0.52608,0.46318,0.84378,0.7327,0.73688,0.74712,0.65955,0.42907,0.53033,0.83375,7.71034e-05,7.71034e-05,7.71034e-05
96,3770.69,0.53136,0.47223,0.84879,0.71687,0.73315,0.74811,0.65928,0.43023,0.52758,0.83438,6.61045e-05,6.61045e-05,6.61045e-05
97,3808.11,0.52056,0.46143,0.84208,0.71301,0.73745,0.749,0.65764,0.4248,0.52552,0.83377,5.51056e-05,5.51056e-05,5.51056e-05
98,3844.38,0.51521,0.46071,0.84227,0.7215,0.73241,0.74723,0.65316,0.43125,0.52755,0.8348,4.41067e-05,4.41067e-05,4.41067e-05
99,3879.9,0.51012,0.45613,0.84063,0.7149,0.73665,0.7468,0.6545,0.42458,0.52469,0.83278,3.31078e-05,3.31078e-05,3.31078e-05
100,3916.92,0.52189,0.45965,0.84541,0.70781,0.73624,0.74253,0.65331,0.42333,0.52505,0.83247,2.21089e-05,2.21089e-05,2.21089e-05
